Dispatch_ID,GPU_ID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Correlation_ID,Kernel_ID,GRBM_GUI_ACTIVE,SQ_INSTS_VALU_MFMA_MOPS_BF16,SQ_INSTS_VALU_MFMA_MOPS_F16,SQ_INSTS_VALU_MFMA_MOPS_F32,SQ_INSTS_VALU_MFMA_MOPS_F64,SQ_INSTS_VALU_MFMA_MOPS_I8,SQ_WAVES,Start_Timestamp,End_Timestamp
613,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",614,19,195984.0,360448.0,0.0,0.0,0.0,0.0,128.0,4912602184497648.0,4912602184608048.0
614,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",615,36,32783.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602184679569.0,4912602184692529.0
615,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",616,19,144138.0,393216.0,0.0,0.0,0.0,0.0,192.0,4912602184752369.0,4912602184831889.0
616,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",617,19,146651.0,73728.0,0.0,0.0,0.0,0.0,36.0,4912602184932850.0,4912602185012850.0
617,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",618,43,28811.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602185101970.0,4912602185111730.0
618,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",619,29,32129.0,65536.0,0.0,0.0,0.0,0.0,512.0,4912602185203891.0,4912602185216211.0
619,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",620,39,23642.0,0.0,0.0,0.0,0.0,0.0,80.0,4912602185300691.0,4912602185307731.0
620,1,5120,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",621,27,28589.0,0.0,0.0,0.0,0.0,0.0,80.0,4912602185371092.0,4912602185381012.0
621,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",622,52,25632.0,0.0,0.0,0.0,0.0,0.0,320.0,4912602185472692.0,4912602185480852.0
622,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",623,41,64237.0,0.0,0.0,0.0,0.0,0.0,40960.0,4912602185545812.0,4912602185578932.0
623,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",624,29,54412.0,65536.0,0.0,0.0,0.0,0.0,128.0,4912602185649973.0,4912602185675413.0
624,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",625,19,145404.0,262144.0,0.0,0.0,0.0,0.0,128.0,4912602185788053.0,4912602185868214.0
625,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",626,36,32123.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602185978294.0,4912602185990294.0
626,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",627,19,157313.0,8192.0,0.0,0.0,0.0,0.0,4.0,4912602186079575.0,4912602186165975.0
627,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",628,55,38344.0,0.0,0.0,0.0,0.0,0.0,5.0,4912602186245655.0,4912602186261495.0
628,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",629,17,40067.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602186347576.0,4912602186364696.0
629,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",630,31,227489.0,2162688.0,0.0,0.0,0.0,0.0,5456.0,4912602186424904.0,4912602186557704.0
630,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",631,20,157773.0,720896.0,0.0,0.0,0.0,0.0,176.0,4912602186646664.0,4912602186734664.0
631,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",632,32,140928.0,1081344.0,0.0,0.0,0.0,0.0,7936.0,4912602186830824.0,4912602186910505.0
632,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",633,28,63772.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602186993225.0,4912602187024105.0
633,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",634,19,195241.0,360448.0,0.0,0.0,0.0,0.0,128.0,4912602187136586.0,4912602187246506.0
634,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",635,36,32400.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602187320747.0,4912602187333067.0
635,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",636,19,141550.0,393216.0,0.0,0.0,0.0,0.0,192.0,4912602187406667.0,4912602187484747.0
636,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",637,19,146518.0,73728.0,0.0,0.0,0.0,0.0,36.0,4912602187597868.0,4912602187678188.0
637,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",638,43,28221.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602187768269.0,4912602187777869.0
638,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",639,29,32597.0,65536.0,0.0,0.0,0.0,0.0,512.0,4912602187846509.0,4912602187859149.0
639,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",640,39,23293.0,0.0,0.0,0.0,0.0,0.0,80.0,4912602187924429.0,4912602187931629.0
640,1,5120,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",641,27,27861.0,0.0,0.0,0.0,0.0,0.0,80.0,4912602188000430.0,4912602188009870.0
641,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",642,52,25143.0,0.0,0.0,0.0,0.0,0.0,320.0,4912602188110990.0,4912602188118990.0
642,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",643,41,64983.0,0.0,0.0,0.0,0.0,0.0,40960.0,4912602188216751.0,4912602188250351.0
643,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",644,29,54879.0,65536.0,0.0,0.0,0.0,0.0,128.0,4912602188318511.0,4912602188344271.0
644,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",645,19,145995.0,262144.0,0.0,0.0,0.0,0.0,128.0,4912602188451152.0,4912602188531312.0
645,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",646,36,33168.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602188626992.0,4912602188639792.0
646,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",647,19,156918.0,8192.0,0.0,0.0,0.0,0.0,4.0,4912602188732753.0,4912602188819153.0
647,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",648,55,40273.0,0.0,0.0,0.0,0.0,0.0,5.0,4912602188899474.0,4912602188916114.0
648,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",649,17,39965.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602189009074.0,4912602189025554.0
649,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",650,31,234753.0,2162688.0,0.0,0.0,0.0,0.0,5456.0,4912602189121074.0,4912602189258035.0
650,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",651,20,156519.0,720896.0,0.0,0.0,0.0,0.0,176.0,4912602189322035.0,4912602189409396.0
651,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",652,32,140539.0,1081344.0,0.0,0.0,0.0,0.0,7936.0,4912602189517556.0,4912602189597397.0
652,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",653,28,65873.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602189684597.0,4912602189716757.0
653,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",654,19,195282.0,360448.0,0.0,0.0,0.0,0.0,128.0,4912602189795637.0,4912602189905558.0
654,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",655,36,33551.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602190027158.0,4912602190040119.0
655,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",656,19,142521.0,393216.0,0.0,0.0,0.0,0.0,192.0,4912602190109239.0,4912602190187799.0
656,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",657,19,146319.0,73728.0,0.0,0.0,0.0,0.0,36.0,4912602190282520.0,4912602190362680.0
657,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",658,43,28414.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602190452760.0,4912602190462840.0
658,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",659,29,32658.0,65536.0,0.0,0.0,0.0,0.0,512.0,4912602190534201.0,4912602190546681.0
659,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",660,39,24740.0,0.0,0.0,0.0,0.0,0.0,80.0,4912602190610681.0,4912602190618201.0
660,1,5120,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",661,27,27802.0,0.0,0.0,0.0,0.0,0.0,80.0,4912602190690041.0,4912602190699641.0
661,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",662,52,26833.0,0.0,0.0,0.0,0.0,0.0,320.0,4912602190770522.0,4912602190779482.0
662,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",663,41,64347.0,0.0,0.0,0.0,0.0,0.0,40960.0,4912602190847962.0,4912602190881402.0
663,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",664,29,54835.0,65536.0,0.0,0.0,0.0,0.0,128.0,4912602190987643.0,4912602191013403.0
664,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",665,19,147012.0,262144.0,0.0,0.0,0.0,0.0,128.0,4912602191106843.0,4912602191187804.0
665,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",666,36,33175.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602191282044.0,4912602191295004.0
666,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",667,19,156165.0,8192.0,0.0,0.0,0.0,0.0,4.0,4912602191360124.0,4912602191445885.0
667,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",668,55,38323.0,0.0,0.0,0.0,0.0,0.0,5.0,4912602191531645.0,4912602191547485.0
668,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",669,17,40429.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602191618685.0,4912602191635966.0
669,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",670,31,234992.0,2162688.0,0.0,0.0,0.0,0.0,5456.0,4912602191906207.0,4912602192043807.0
670,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",671,20,158940.0,720896.0,0.0,0.0,0.0,0.0,176.0,4912602192131008.0,4912602192219648.0
671,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",672,32,142937.0,1081344.0,0.0,0.0,0.0,0.0,7936.0,4912602192308448.0,4912602192389569.0
672,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",673,28,63714.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602192484449.0,4912602192515009.0
673,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",674,19,194718.0,360448.0,0.0,0.0,0.0,0.0,128.0,4912602192631170.0,4912602192740930.0
674,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",675,36,32509.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602192851171.0,4912602192863331.0
675,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",676,19,141387.0,393216.0,0.0,0.0,0.0,0.0,192.0,4912602192931011.0,4912602193009092.0
676,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",677,19,145505.0,73728.0,0.0,0.0,0.0,0.0,36.0,4912602193089252.0,4912602193168932.0
677,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",678,43,28420.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602193233733.0,4912602193243333.0
678,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",679,29,32707.0,65536.0,0.0,0.0,0.0,0.0,512.0,4912602193347173.0,4912602193359653.0
679,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",680,39,23521.0,0.0,0.0,0.0,0.0,0.0,80.0,4912602193431333.0,4912602193438373.0
680,1,5120,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",681,27,27446.0,0.0,0.0,0.0,0.0,0.0,80.0,4912602193512454.0,4912602193521734.0
681,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",682,52,25086.0,0.0,0.0,0.0,0.0,0.0,320.0,4912602193598854.0,4912602193607014.0
682,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",683,41,65813.0,0.0,0.0,0.0,0.0,0.0,40960.0,4912602193713735.0,4912602193747335.0
683,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",684,29,55224.0,65536.0,0.0,0.0,0.0,0.0,128.0,4912602193830855.0,4912602193856775.0
684,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",685,19,148651.0,262144.0,0.0,0.0,0.0,0.0,128.0,4912602193947176.0,4912602194028776.0
685,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",686,36,32082.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602194096456.0,4912602194108616.0
686,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",687,19,154858.0,8192.0,0.0,0.0,0.0,0.0,4.0,4912602194217417.0,4912602194302377.0
687,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",688,55,38705.0,0.0,0.0,0.0,0.0,0.0,5.0,4912602194403018.0,4912602194419178.0
688,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",689,17,39633.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602194483178.0,4912602194499818.0
689,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",690,31,231540.0,2162688.0,0.0,0.0,0.0,0.0,5456.0,4912602194570218.0,4912602194705739.0
690,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",691,20,156593.0,720896.0,0.0,0.0,0.0,0.0,176.0,4912602194820940.0,4912602194908300.0
691,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",692,32,141902.0,1081344.0,0.0,0.0,0.0,0.0,7936.0,4912602195003980.0,4912602195084301.0
692,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",693,28,63189.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602195197741.0,4912602195228461.0
693,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",694,19,196137.0,360448.0,0.0,0.0,0.0,0.0,128.0,4912602195350862.0,4912602195461422.0
694,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",695,36,33112.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602195569103.0,4912602195581743.0
695,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",696,19,141244.0,393216.0,0.0,0.0,0.0,0.0,192.0,4912602195651663.0,4912602195729584.0
696,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",697,19,145641.0,73728.0,0.0,0.0,0.0,0.0,36.0,4912602195807664.0,4912602195887024.0
