Dispatch_ID,GPU_ID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Correlation_ID,Kernel_ID,GRBM_GUI_ACTIVE,SQ_LDS_BANK_CONFLICT,SQ_LDS_IDX_ACTIVE,SQ_WAVES,TCC_BUSY_sum,TCP_GATE_EN1_sum,TCP_GATE_EN2_sum,Start_Timestamp,End_Timestamp
491,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",492,36,32732.0,0.0,70.0,4.0,64355.0,570222.0,14637.0,4912630726549120.0,4912630726561760.0
492,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",493,38,46396.0,0.0,3072.0,64.0,238764.0,3779467.0,424503.0,4912630726747200.0,4912630726768001.0
493,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",494,57,38660.0,0.0,368.0,1.0,43760.0,646909.0,6336.0,4912630726951521.0,4912630726967841.0
494,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",495,46,156078.0,0.0,405504.0,8448.0,4267962.0,15040301.0,13977641.0,4912630727170082.0,4912630727262243.0
495,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",496,23,67876.0,0.0,270336.0,2816.0,1528543.0,5918630.0,4918694.0,4912630727443204.0,4912630727478404.0
496,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",497,19,115702.0,0.0,294912.0,2048.0,2985834.0,10973121.0,9741855.0,4912630727645444.0,4912630727710885.0
497,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",498,38,56105.0,0.0,98304.0,2048.0,1219366.0,4820975.0,3927170.0,4912630727915686.0,4912630727943686.0
498,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",499,36,33546.0,0.0,70.0,4.0,64540.0,583339.0,15717.0,4912630728136807.0,4912630728150087.0
499,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",500,37,74662.0,0.0,175104.0,3648.0,1711171.0,6688477.0,5027843.0,4912630728341287.0,4912630728380648.0
500,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",501,33,28370.0,0.0,70.0,4.0,45193.0,512229.0,5943.0,4912630728551528.0,4912630728561608.0
501,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",502,41,35766.0,0.0,393216.0,8192.0,473921.0,2699869.0,1573073.0,4912630728760169.0,4912630728775689.0
502,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",503,43,29757.0,0.0,768.0,16.0,84884.0,1224824.0,45160.0,4912630728969450.0,4912630728980490.0
503,1,4096,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",504,52,24486.0,0.0,2048.0,64.0,61467.0,1573432.0,46298.0,4912630729182891.0,4912630729190731.0
504,1,524288,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",505,26,27583.0,0.0,196608.0,8192.0,125400.0,1880791.0,788602.0,4912630729399852.0,4912630729409772.0
505,1,131072,256,0,0,20,4,32,64,"batch_decode_kernels::value_up(float*, float const*, unsigned short const*, int, int, int, int, unsigned long)",506,30,31447.0,0.0,98304.0,2048.0,380678.0,2226422.0,1219711.0,4912630729607533.0,4912630729619693.0
506,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",507,38,47893.0,0.0,98304.0,2048.0,952588.0,4001078.0,3101712.0,4912630729820814.0,4912630729843694.0
507,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",508,36,33412.0,0.0,70.0,4.0,69484.0,581298.0,15613.0,4912630730035375.0,4912630730048495.0
508,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",509,38,47341.0,0.0,3072.0,64.0,260521.0,3856453.0,433731.0,4912630730247696.0,4912630730268976.0
509,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",510,57,38388.0,0.0,368.0,1.0,43020.0,644595.0,5711.0,4912630730471217.0,4912630730487217.0
510,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",511,46,157558.0,0.0,405504.0,8448.0,4231853.0,14998103.0,13991961.0,4912630730685938.0,4912630730778898.0
511,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",512,23,67932.0,0.0,270336.0,2816.0,1571179.0,5990858.0,5059894.0,4912630730956659.0,4912630730992339.0
512,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",513,19,114541.0,0.0,294912.0,2048.0,2987682.0,10881783.0,9595681.0,4912630731177460.0,4912630731242580.0
513,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",514,38,56386.0,0.0,98304.0,2048.0,1219111.0,4817829.0,3925430.0,4912630731398421.0,4912630731426261.0
514,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",515,36,33532.0,0.0,70.0,4.0,65858.0,581051.0,15337.0,4912630731604982.0,4912630731618102.0
515,1,6553600,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",516,38,1039537.0,0.0,4915200.0,102400.0,32607617.0,106856155.0,105820459.0,4912630731824023.0,4912630732486266.0
516,1,256,256,2048,0,8,0,32,64,"batch_decode_kernels::argmax(float const*, int, int*, int)",517,17,315203.0,0.0,104.0,4.0,617968.0,4243606.0,270552.0,4912630732674426.0,4912630732855227.0
517,1,256,256,0,0,12,4,32,64,__amd_rocclr_fillBufferAligned,518,3,18536.0,0.0,0.0,4.0,31918.0,389041.0,507.0,4912630733023868.0,4912630733028348.0
518,1,256,256,0,0,12,4,32,64,__amd_rocclr_fillBufferAligned,519,3,19352.0,0.0,0.0,4.0,28958.0,395190.0,2457.0,4912630733184189.0,4912630733188829.0
519,1,10240,256,0,0,8,0,32,64,"batch_decode_kernels::embedding(float*, unsigned short const*, int const*, int*, int, int, int, int)",520,34,18856.0,0.0,0.0,160.0,54331.0,947885.0,93458.0,4912630733401310.0,4912630733405790.0
520,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",521,36,33355.0,0.0,350.0,20.0,74359.0,1645205.0,73915.0,4912630733556510.0,4912630733569470.0
521,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",522,40,141166.0,0.0,344064.0,192.0,2088625.0,13709075.0,4617441.0,4912630733780671.0,4912630733858751.0
522,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",523,40,146664.0,0.0,64512.0,36.0,858408.0,14299197.0,912967.0,4912630734064032.0,4912630734144833.0
523,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",524,33,28898.0,0.0,350.0,20.0,85605.0,1387532.0,34180.0,4912630734365154.0,4912630734375714.0
524,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",525,28,31136.0,0.0,57344.0,512.0,370747.0,2282491.0,1064868.0,4912630734582275.0,4912630734594275.0
525,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",526,29,23396.0,0.0,0.0,80.0,89838.0,1403886.0,84804.0,4912630734805156.0,4912630734812356.0
526,1,5120,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",527,43,27674.0,0.0,3840.0,80.0,156348.0,1907129.0,174723.0,4912630735029637.0,4912630735039397.0
527,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",528,52,24370.0,0.0,10240.0,320.0,92875.0,1561251.0,183942.0,4912630735254758.0,4912630735262598.0
528,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",529,26,64063.0,0.0,983040.0,40960.0,526924.0,5691949.0,4191195.0,4912630735472359.0,4912630735505479.0
529,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",530,28,54481.0,0.0,57344.0,128.0,714641.0,4693445.0,867321.0,4912630735696200.0,4912630735722120.0
530,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",531,40,144798.0,0.0,229376.0,128.0,1999380.0,13992033.0,3170761.0,4912630735916840.0,4912630735996681.0
531,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",532,36,31726.0,0.0,350.0,20.0,76168.0,1575200.0,67971.0,4912630736149321.0,4912630736161322.0
532,1,43776,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",533,18,201988.0,0.0,1926144.0,684.0,5681101.0,19821506.0,15917154.0,4912630736365642.0,4912630736484523.0
533,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",534,40,684033.0,0.0,1225728.0,128.0,11533790.0,70087592.0,16960576.0,4912630736656844.0,4912630737060205.0
534,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",535,36,32432.0,0.0,350.0,20.0,69998.0,1622572.0,72042.0,4912630737216526.0,4912630737229166.0
535,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",536,40,141165.0,0.0,344064.0,192.0,2073459.0,13711402.0,4693631.0,4912630737450287.0,4912630737528528.0
536,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",537,40,145696.0,0.0,64512.0,36.0,854327.0,14214190.0,903817.0,4912630737745168.0,4912630737825329.0
537,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",538,33,27914.0,0.0,350.0,20.0,83838.0,1326692.0,32439.0,4912630738070770.0,4912630738080690.0
538,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",539,28,32560.0,0.0,57344.0,512.0,390496.0,2355642.0,1067043.0,4912630738233811.0,4912630738246611.0
539,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",540,29,22976.0,0.0,0.0,80.0,88034.0,1370879.0,80922.0,4912630738462612.0,4912630738469652.0
540,1,5120,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",541,43,28172.0,0.0,3840.0,80.0,164520.0,1883196.0,189220.0,4912630738623892.0,4912630738633972.0
541,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",542,52,24869.0,0.0,10240.0,320.0,106235.0,1626420.0,236824.0,4912630738790773.0,4912630738798773.0
542,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",543,26,63449.0,0.0,983040.0,40960.0,549762.0,5633163.0,4194406.0,4912630738953654.0,4912630738986614.0
543,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",544,28,54331.0,0.0,57344.0,128.0,773654.0,4591044.0,853307.0,4912630739194135.0,4912630739219895.0
544,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",545,40,146714.0,0.0,229376.0,128.0,1968519.0,14253281.0,3262009.0,4912630739419256.0,4912630739500376.0
545,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",546,36,32461.0,0.0,350.0,20.0,74308.0,1636950.0,72889.0,4912630739651417.0,4912630739664057.0
546,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",547,40,155702.0,0.0,7168.0,4.0,272498.0,2167246.0,106786.0,4912630739871578.0,4912630739957498.0
547,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",548,57,36731.0,0.0,1840.0,5.0,49317.0,1892231.0,25390.0,4912630740116219.0,4912630740131259.0
548,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",549,42,40568.0,8.0,414.0,4.0,37223.0,672103.0,4372.0,4912630740348860.0,4912630740366140.0
549,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",550,25,232499.0,0.0,1486848.0,5456.0,6385976.0,22887166.0,15834976.0,4912630740578141.0,4912630740714461.0
550,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",551,18,159279.0,0.0,495616.0,176.0,2572955.0,15524031.0,4675402.0,4912630740881182.0,4912630740970143.0
551,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",552,24,141451.0,0.0,946176.0,7936.0,3702048.0,13543598.0,10642550.0,4912630741123103.0,4912630741203584.0
552,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",553,20,63181.0,0.0,0.0,20.0,214410.0,3638443.0,231052.0,4912630741422624.0,4912630741453665.0
553,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",554,40,194467.0,0.0,315392.0,128.0,3073908.0,19220867.0,4503249.0,4912630741652225.0,4912630741762146.0
554,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",555,36,32576.0,0.0,350.0,20.0,75349.0,1630710.0,72441.0,4912630741953027.0,4912630741965507.0
555,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",556,40,144818.0,0.0,344064.0,192.0,2120168.0,14036467.0,4806583.0,4912630742122148.0,4912630742201988.0
556,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",557,40,145953.0,0.0,64512.0,36.0,855023.0,14195392.0,899556.0,4912630742365829.0,4912630742446149.0
557,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",558,33,29084.0,0.0,350.0,20.0,86537.0,1392043.0,35782.0,4912630742603270.0,4912630742613830.0
558,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",559,28,33817.0,0.0,57344.0,512.0,393341.0,2456626.0,1076990.0,4912630742767910.0,4912630742781510.0
559,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",560,29,22770.0,0.0,0.0,80.0,87983.0,1380681.0,86201.0,4912630742937991.0,4912630742945031.0
560,1,5120,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",561,43,27889.0,0.0,3840.0,80.0,171996.0,1893869.0,183910.0,4912630743115592.0,4912630743125352.0
561,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",562,52,24637.0,0.0,10240.0,320.0,100390.0,1608844.0,228049.0,4912630743281513.0,4912630743289673.0
562,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",563,26,64173.0,0.0,983040.0,40960.0,534789.0,5690675.0,4185125.0,4912630743440073.0,4912630743473353.0
563,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",564,28,54197.0,0.0,57344.0,128.0,735372.0,4670136.0,871549.0,4912630743677354.0,4912630743702954.0
