Dispatch_ID,GPU_ID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Correlation_ID,Kernel_ID,GRBM_GUI_ACTIVE,SQ_ACTIVE_INST_FLAT,SQ_ACTIVE_INST_MISC,SQ_ACTIVE_INST_VALU,SQ_ACTIVE_INST_VMEM,SQ_THREAD_CYCLES_VALU,SQ_WAVES,Start_Timestamp,End_Timestamp
2384,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2385,23,68515.0,122880.0,204800.0,4669440.0,0.0,183828480.0,40960.0,4912535307145244.0,4912535307180444.0
2385,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2386,30,55452.0,3840.0,24832.0,138240.0,0.0,8644608.0,128.0,4912535307276765.0,4912535307302845.0
2386,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2387,21,146640.0,14336.0,96768.0,519936.0,0.0,33163264.0,128.0,4912535307463005.0,4912535307543966.0
2387,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2388,33,33575.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535307705567.0,4912535307718367.0
2388,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2389,21,156651.0,432.0,3024.0,16232.0,0.0,1036032.0,4.0,4912535307778847.0,4912535307864927.0
2389,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",2390,57,39519.0,130.0,600.0,2005.0,0.0,95325.0,5.0,4912535308024128.0,4912535308040768.0
2390,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",2391,17,40433.0,17.0,272.0,429.0,0.0,5541.0,4.0,4912535308208129.0,4912535308225089.0
2391,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",2392,36,230798.0,160512.0,377872.0,3234352.0,0.0,203216464.0,5456.0,4912535308390850.0,4912535308525730.0
2392,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2393,19,157961.0,30272.0,121088.0,850432.0,0.0,53281536.0,176.0,4912535308626051.0,4912535308714211.0
2393,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",2394,26,139147.0,128640.0,401408.0,2422400.0,0.0,153992960.0,7936.0,4912535308806531.0,4912535308885572.0
2394,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",2395,28,63445.0,2240.0,1520.0,5800.0,0.0,371200.0,20.0,4912535309045893.0,4912535309076453.0
2395,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2396,21,195338.0,19328.0,132480.0,712320.0,0.0,45475840.0,128.0,4912535309226853.0,4912535309336934.0
2396,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2397,33,33963.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535309402534.0,4912535309415494.0
2397,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2398,21,142864.0,20736.0,145152.0,779136.0,0.0,49729536.0,192.0,4912535309528135.0,4912535309607175.0
2398,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2399,21,146384.0,3888.0,27216.0,146088.0,0.0,9324288.0,36.0,4912535309759976.0,4912535309839656.0
2399,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2400,39,29660.0,180.0,550.0,2175.0,0.0,125755.0,20.0,4912535309988457.0,4912535309999017.0
2400,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2401,30,32519.0,5376.0,27904.0,164352.0,0.0,9707520.0,512.0,4912535310063177.0,4912535310075977.0
2401,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2402,40,23598.0,320.0,720.0,7760.0,0.0,261120.0,80.0,4912535310133737.0,4912535310140777.0
2402,1,35840,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2403,41,28454.0,10640.0,7840.0,119280.0,0.0,7140000.0,560.0,4912535310205578.0,4912535310215498.0
2403,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2404,51,26191.0,400.0,13360.0,12560.0,0.0,386480.0,320.0,4912535310329098.0,4912535310337898.0
2404,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2405,23,66920.0,122880.0,204800.0,4669440.0,0.0,183828480.0,40960.0,4912535310451819.0,4912535310486859.0
2405,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2406,30,54707.0,3840.0,24832.0,138240.0,0.0,8644608.0,128.0,4912535310623500.0,4912535310649580.0
2406,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2407,21,144558.0,14336.0,96768.0,519936.0,0.0,33163264.0,128.0,4912535310795820.0,4912535310875501.0
2407,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2408,33,32571.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535311025581.0,4912535311037901.0
2408,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2409,21,155850.0,432.0,3024.0,16232.0,0.0,1036032.0,4.0,4912535311195822.0,4912535311281583.0
2409,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",2410,57,37541.0,130.0,600.0,2005.0,0.0,95385.0,5.0,4912535311365423.0,4912535311380623.0
2410,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",2411,17,40092.0,17.0,272.0,429.0,0.0,5541.0,4.0,4912535311535984.0,4912535311552624.0
2411,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",2412,36,229522.0,160512.0,377872.0,3234352.0,0.0,203216464.0,5456.0,4912535311707344.0,4912535311841585.0
2412,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2413,19,158791.0,30272.0,121088.0,850432.0,0.0,53281536.0,176.0,4912535311973106.0,4912535312061746.0
2413,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",2414,26,142998.0,128640.0,401408.0,2422400.0,0.0,153992960.0,7936.0,4912535312195027.0,4912535312275987.0
2414,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",2415,28,63185.0,2240.0,1520.0,5800.0,0.0,371200.0,20.0,4912535312410868.0,4912535312441588.0
2415,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2416,21,195493.0,19328.0,132480.0,712320.0,0.0,45475840.0,128.0,4912535312576148.0,4912535312686069.0
2416,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2417,33,32740.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535312839030.0,4912535312851510.0
2417,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2418,21,142960.0,20736.0,145152.0,779136.0,0.0,49729536.0,192.0,4912535313005590.0,4912535313084951.0
2418,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2419,21,145280.0,3888.0,27216.0,146088.0,0.0,9324288.0,36.0,4912535313224471.0,4912535313304152.0
2419,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2420,39,29461.0,180.0,550.0,2175.0,0.0,125755.0,20.0,4912535313435032.0,4912535313445752.0
2420,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2421,30,34249.0,5376.0,27904.0,164352.0,0.0,9707520.0,512.0,4912535313598393.0,4912535313611993.0
2421,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2422,40,23511.0,320.0,720.0,7760.0,0.0,261120.0,80.0,4912535313760634.0,4912535313767674.0
2422,1,35840,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2423,41,28591.0,10640.0,7840.0,119280.0,0.0,7140000.0,560.0,4912535313922074.0,4912535313932154.0
2423,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2424,51,24851.0,400.0,13360.0,12560.0,0.0,386480.0,320.0,4912535314088955.0,4912535314096795.0
2424,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2425,23,64970.0,122880.0,204800.0,4669440.0,0.0,183828480.0,40960.0,4912535314248796.0,4912535314282876.0
2425,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2426,30,54412.0,3840.0,24832.0,138240.0,0.0,8644608.0,128.0,4912535314409437.0,4912535314434877.0
2426,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2427,21,145425.0,14336.0,96768.0,519936.0,0.0,33163264.0,128.0,4912535314520157.0,4912535314600477.0
2427,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2428,33,31831.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535314677438.0,4912535314689278.0
2428,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2429,21,158903.0,432.0,3024.0,16232.0,0.0,1036032.0,4.0,4912535314835678.0,4912535314923199.0
2429,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",2430,57,38667.0,130.0,600.0,2005.0,0.0,95355.0,5.0,4912535315043199.0,4912535315059039.0
2430,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",2431,17,39778.0,17.0,272.0,429.0,0.0,5541.0,4.0,4912535315154080.0,4912535315170400.0
2431,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",2432,36,231525.0,160512.0,377872.0,3234352.0,0.0,203216464.0,5456.0,4912535315311841.0,4912535315447361.0
2432,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2433,19,158111.0,30272.0,121088.0,850432.0,0.0,53281536.0,176.0,4912535315557442.0,4912535315645762.0
2433,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",2434,26,141199.0,128640.0,401408.0,2422400.0,0.0,153992960.0,7936.0,4912535315754563.0,4912535315834723.0
2434,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",2435,28,63166.0,2240.0,1520.0,5800.0,0.0,371200.0,20.0,4912535315953603.0,4912535315984164.0
2435,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2436,21,194155.0,19328.0,132480.0,712320.0,0.0,45475840.0,128.0,4912535316112484.0,4912535316221765.0
2436,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2437,33,32648.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535316352485.0,4912535316364805.0
2437,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2438,21,141592.0,20736.0,145152.0,779136.0,0.0,49729536.0,192.0,4912535316501926.0,4912535316580326.0
2438,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2439,21,146917.0,3888.0,27216.0,146088.0,0.0,9324288.0,36.0,4912535316649287.0,4912535316729607.0
2439,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2440,39,27327.0,180.0,550.0,2175.0,0.0,125755.0,20.0,4912535316844327.0,4912535316853927.0
2440,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2441,30,33225.0,5376.0,27904.0,164352.0,0.0,9707520.0,512.0,4912535316950568.0,4912535316963528.0
2441,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2442,40,24605.0,320.0,720.0,7760.0,0.0,261120.0,80.0,4912535317104649.0,4912535317112329.0
2442,1,35840,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2443,41,27943.0,10640.0,7840.0,119280.0,0.0,7140000.0,560.0,4912535317253289.0,4912535317263049.0
2443,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2444,51,25057.0,400.0,13360.0,12560.0,0.0,386480.0,320.0,4912535317398890.0,4912535317406890.0
2444,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2445,23,66693.0,122880.0,204800.0,4669440.0,0.0,183828480.0,40960.0,4912535317544331.0,4912535317578891.0
2445,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2446,30,56230.0,3840.0,24832.0,138240.0,0.0,8644608.0,128.0,4912535317648651.0,4912535317675051.0
2446,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2447,21,146102.0,14336.0,96768.0,519936.0,0.0,33163264.0,128.0,4912535317792012.0,4912535317872972.0
2447,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2448,33,31997.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535317978413.0,4912535317990573.0
2448,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2449,21,155131.0,432.0,3024.0,16232.0,0.0,1036032.0,4.0,4912535318126893.0,4912535318212174.0
2449,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",2450,57,38378.0,130.0,600.0,2005.0,0.0,95345.0,5.0,4912535318351054.0,4912535318366734.0
2450,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",2451,17,40343.0,17.0,272.0,429.0,0.0,5541.0,4.0,4912535318493455.0,4912535318510415.0
2451,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",2452,36,232041.0,160512.0,377872.0,3234352.0,0.0,203216464.0,5456.0,4912535318632335.0,4912535318768016.0
2452,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2453,19,157728.0,30272.0,121088.0,850432.0,0.0,53281536.0,176.0,4912535318894257.0,4912535318982417.0
2453,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",2454,26,141688.0,128640.0,401408.0,2422400.0,0.0,153992960.0,7936.0,4912535319120338.0,4912535319200498.0
2454,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",2455,28,62218.0,2240.0,1520.0,5800.0,0.0,371200.0,20.0,4912535319341779.0,4912535319371699.0
2455,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2456,21,194953.0,19328.0,132480.0,712320.0,0.0,45475840.0,128.0,4912535319479059.0,4912535319588980.0
2456,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2457,33,32391.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535319654260.0,4912535319666580.0
2457,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2458,21,142606.0,20736.0,145152.0,779136.0,0.0,49729536.0,192.0,4912535319793141.0,4912535319871861.0
2458,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2459,21,146810.0,3888.0,27216.0,146088.0,0.0,9324288.0,36.0,4912535320005782.0,4912535320086582.0
